site_code,reporting_month,mean_temperature_c,rainfall_mm,mean_humidity_pct,vegetation_cover_pct,habitat_disturbance_index,pesticide_index,land_use_category,weather_exception_code,data_completeness_pct
AVL-BWK,2021-06-01,26.82,104.5,79.4,60.0,25.4,19.7,mixed_forest,NONE,94.7
AVL-BWK,2021-07-01,26.56,155.9,85.4,67.9,13.7,18.0,mixed_forest,NONE,95.8
AVL-BWK,2021-08-01,24.65,205.3,79.2,75.6,35.2,15.2,mixed_forest,NONE,96.8
AVL-BWK,2021-09-01,24.07,211.1,86.2,73.7,26.3,8.2,mixed_forest,NONE,98.1
AVL-BWK,2021-10-01,24.36,169.4,90.5,74.1,18.5,12.2,mixed_forest,NONE,97.5
AVL-BWK,2021-11-01,25.32,192.1,83.1,72.3,15.3,5.2,mixed_forest,NONE,98.5
AVL-BWK,2021-12-01,25.38,123.7,81.6,69.3,25.2,19.8,mixed_forest,NONE,95.3
AVL-BWK,2022-01-01,25.75,54.6,75.8,67.0,27.2,0.0,mixed_forest,NONE,99.5
AVL-BWK,2022-02-01,28.44,81.8,65.1,67.1,27.2,12.6,mixed_forest,NONE,100.0
AVL-BWK,2022-03-01,27.6,99.9,71.0,58.6,35.7,13.2,mixed_forest,NONE,91.5
AVL-BWK,2022-04-01,27.94,94.3,74.5,56.1,23.1,20.3,mixed_forest,NONE,94.4
AVL-BWK,2022-05-01,27.19,82.3,74.8,64.2,27.3,0.3,mixed_forest,NONE,96.1
AVL-BWK,2022-06-01,26.45,132.6,77.4,65.8,24.9,12.4,mixed_forest,NONE,94.5
AVL-BWK,2022-07-01,26.2,181.3,86.4,71.9,27.2,17.9,mixed_forest,NONE,96.4
AVL-BWK,2022-08-01,24.79,138.4,85.0,70.9,28.6,2.0,mixed_forest,NONE,100.0
AVL-BWK,2022-09-01,24.01,186.6,87.8,71.6,20.0,16.3,mixed_forest,NONE,96.0
AVL-BWK,2022-10-01,24.23,197.1,88.1,74.6,25.9,0.0,mixed_forest,NONE,99.5
AVL-BWK,2022-11-01,24.16,125.0,78.8,66.5,30.4,17.9,mixed_forest,NONE,98.3
AVL-BWK,2022-12-01,25.07,143.1,83.0,67.1,24.9,16.2,mixed_forest,NONE,93.0
AVL-BWK,2023-01-01,25.76,96.0,82.6,66.5,23.8,10.8,mixed_forest,NONE,93.9
AVL-BWK,2023-02-01,26.45,78.1,72.8,67.0,30.4,11.8,mixed_forest,NONE,97.4
AVL-BWK,2023-03-01,28.15,45.3,69.8,64.1,36.4,5.9,mixed_forest,NONE,95.7
AVL-BWK,2023-04-01,28.6,61.3,69.9,59.1,30.5,8.2,mixed_forest,NONE,94.8
AVL-BWK,2023-05-01,27.2,83.7,72.4,65.3,27.9,6.4,mixed_forest,NONE,99.4
AVL-BWK,2023-06-01,27.63,136.0,74.4,65.2,23.0,15.3,mixed_forest,NONE,95.0
AVL-BWK,2023-07-01,26.01,154.6,83.9,73.0,22.1,12.4,mixed_forest,NONE,98.6
AVL-BWK,2023-08-01,25.26,201.4,82.0,74.6,30.1,5.2,mixed_forest,NONE,96.7
AVL-BWK,2023-09-01,24.89,245.4,86.3,77.0,24.6,9.9,mixed_forest,NONE,92.7
AVL-BWK,2023-10-01,23.51,221.2,87.2,70.0,22.6,0.0,mixed_forest,NONE,93.3
AVL-BWK,2023-11-01,25.7,176.7,81.2,73.6,29.7,10.5,mixed_forest,NONE,100.0
AVL-BWK,2023-12-01,24.86,175.4,83.8,74.5,21.2,13.7,mixed_forest,NONE,93.8
AVL-BWK,2024-01-01,26.01,83.2,71.9,57.9,23.4,4.8,mixed_forest,NONE,92.0
AVL-BWK,2024-02-01,27.3,92.4,71.6,57.8,29.4,17.5,mixed_forest,NONE,98.6
AVL-BWK,2024-03-01,27.23,55.7,69.7,54.1,29.2,18.6,mixed_forest,NONE,94.2
AVL-BWK,2024-04-01,27.83,109.2,71.7,58.0,23.9,2.1,mixed_forest,NONE,94.1
AVL-BWK,2024-05-01,27.69,81.5,68.2,57.4,33.1,13.9,mixed_forest,NONE,98.4
AVL-BWK,2024-06-01,27.34,141.8,78.8,63.5,28.6,0.0,mixed_forest,NONE,92.4
AVL-BWK,2024-07-01,25.83,173.0,77.0,69.9,27.1,4.8,mixed_forest,NONE,97.0
AVL-BWK,2024-08-01,25.49,218.5,86.0,74.8,20.0,10.7,mixed_forest,NONE,98.4
AVL-BWK,2024-09-01,24.32,198.2,90.0,82.1,25.3,16.6,mixed_forest,NONE,94.8
AVL-BWK,2024-10-01,24.03,190.3,85.5,77.8,32.3,7.4,mixed_forest,NONE,98.3
AVL-BWK,2024-11-01,25.32,202.1,89.1,66.0,22.3,17.5,mixed_forest,NONE,93.5
AVL-BWK,2024-12-01,25.46,98.8,81.7,71.2,21.5,10.9,mixed_forest,NONE,96.9
AVL-BWK,2025-01-01,26.03,170.4,80.3,67.9,13.2,3.3,mixed_forest,NONE,93.9
AVL-BWK,2025-02-01,27.04,62.7,68.2,53.9,23.3,14.6,mixed_forest,NONE,92.7
AVL-BWK,2025-03-01,27.88,82.9,69.9,62.3,14.7,0.0,mixed_forest,NONE,100.0
AVL-BWK,2025-04-01,28.59,35.0,70.1,59.0,26.6,7.7,mixed_forest,DRY_SPELL,93.4
AVL-BWK,2025-05-01,28.01,97.0,75.8,61.9,28.5,2.0,mixed_forest,NONE,88.8
AVL-BWK,2025-06-01,27.56,125.3,74.9,74.5,16.9,7.7,mixed_forest,NONE,100.0
AVL-DER,2019-01-01,26.55,84.2,68.0,66.0,5.7,10.5,mixed_forest,NONE,95.9
AVL-DER,2019-02-01,27.73,60.8,71.5,61.2,20.0,13.3,mixed_forest,NONE,100.0
AVL-DER,2019-03-01,29.04,45.6,66.3,67.2,14.7,6.9,mixed_forest,NONE,90.2
AVL-DER,2019-04-01,28.27,108.9,70.5,59.8,12.5,10.6,mixed_forest,NONE,95.2
AVL-DER,2019-05-01,28.83,31.0,72.7,64.7,9.9,9.3,mixed_forest,DRY_SPELL,96.3
AVL-DER,2019-06-01,28.4,125.0,77.7,69.7,9.3,24.1,mixed_forest,NONE,94.2
AVL-DER,2019-07-01,26.58,211.5,83.1,83.6,18.5,7.4,mixed_forest,NONE,99.0
AVL-DER,2019-08-01,25.88,199.1,77.7,83.1,5.3,12.0,mixed_forest,NONE,99.9
AVL-DER,2019-09-01,24.74,253.1,87.2,85.6,0.9,17.0,mixed_forest,NONE,99.0
AVL-DER,2019-10-01,24.74,217.3,81.8,69.3,15.8,11.2,mixed_forest,NONE,94.2
AVL-DER,2019-11-01,25.87,166.0,79.3,81.1,13.1,6.1,mixed_forest,NONE,98.6
AVL-DER,2019-12-01,26.37,141.5,78.2,68.3,11.6,20.4,mixed_forest,NONE,93.2
AVL-DER,2020-01-01,26.84,73.5,70.2,70.9,10.9,16.4,mixed_forest,NONE,96.1
AVL-DER,2020-02-01,27.47,82.9,68.0,64.4,5.9,10.9,mixed_forest,NONE,94.2
AVL-DER,2020-03-01,28.1,64.6,66.9,69.5,0.0,14.1,mixed_forest,NONE,100.0
AVL-DER,2020-04-01,28.57,39.2,68.1,69.3,6.4,22.6,mixed_forest,NONE,93.0
AVL-DER,2020-05-01,29.18,80.0,72.9,71.3,1.5,4.2,mixed_forest,NONE,93.0
AVL-DER,2020-06-01,28.19,143.6,74.4,70.4,10.1,12.7,mixed_forest,NONE,98.7
AVL-DER,2020-07-01,26.92,224.7,81.5,76.1,17.3,20.3,mixed_forest,NONE,97.6
AVL-DER,2020-08-01,26.58,198.9,84.8,77.8,7.4,21.0,mixed_forest,NONE,95.2
AVL-DER,2020-09-01,24.62,237.6,84.6,78.3,13.6,10.2,mixed_forest,NONE,97.9
AVL-DER,2020-10-01,25.37,268.9,82.4,75.0,2.7,10.5,mixed_forest,HEAVY_RAIN,99.9
AVL-DER,2020-11-01,26.65,195.7,79.2,70.2,8.5,15.7,mixed_forest,NONE,97.6
AVL-DER,2020-12-01,27.25,131.8,77.6,71.4,11.6,16.0,mixed_forest,NONE,100.0
AVL-DER,2021-01-01,26.67,84.9,65.9,72.5,5.8,18.8,mixed_forest,NONE,97.0
AVL-DER,2021-02-01,28.43,59.8,70.4,59.5,19.2,11.4,mixed_forest,NONE,93.6
AVL-DER,2021-03-01,28.46,82.9,63.2,59.0,4.9,10.5,mixed_forest,NONE,93.8
AVL-DER,2021-04-01,28.77,82.3,64.4,61.3,12.1,17.7,mixed_forest,NONE,100.0
AVL-DER,2021-05-01,28.31,114.4,73.3,71.0,14.8,19.3,mixed_forest,NONE,94.4
AVL-DER,2021-06-01,27.68,147.8,73.8,73.1,16.6,12.6,mixed_forest,NONE,92.6
AVL-DER,2021-07-01,25.72,162.5,80.8,71.0,0.0,21.0,mixed_forest,NONE,93.7
AVL-DER,2021-08-01,25.98,246.9,77.9,67.1,15.8,12.3,mixed_forest,NONE,94.4
AVL-DER,2021-09-01,26.04,248.3,85.2,78.9,4.2,11.1,mixed_forest,NONE,93.0
AVL-DER,2021-10-01,24.75,224.8,87.1,77.0,8.5,11.8,mixed_forest,NONE,88.0
AVL-DER,2021-11-01,26.3,215.9,75.3,70.9,9.7,13.1,mixed_forest,NONE,91.6
AVL-DER,2021-12-01,26.78,162.6,74.5,61.5,9.6,13.2,mixed_forest,NONE,97.3
AVL-DER,2022-01-01,26.55,85.3,71.1,67.8,11.0,20.7,mixed_forest,NONE,93.4
AVL-DER,2022-02-01,27.7,71.3,67.9,65.4,7.1,15.0,mixed_forest,NONE,96.9
AVL-DER,2022-03-01,28.75,77.2,64.9,60.1,9.1,30.9,mixed_forest,NONE,94.4
AVL-DER,2022-04-01,28.55,86.1,65.1,58.0,2.1,27.9,mixed_forest,NONE,97.8
AVL-DER,2022-05-01,28.46,74.1,66.1,75.3,5.6,24.2,mixed_forest,NONE,100.0
AVL-DER,2022-06-01,27.76,164.1,76.0,69.4,14.4,25.8,mixed_forest,NONE,99.6
AVL-DER,2022-07-01,27.71,174.9,84.6,71.8,13.8,0.0,mixed_forest,NONE,90.6
AVL-DER,2022-08-01,26.08,260.4,82.2,75.8,10.9,4.0,mixed_forest,NONE,99.5
AVL-DER,2022-09-01,26.09,152.6,81.5,77.6,0.0,15.6,mixed_forest,NONE,93.3
AVL-DER,2022-10-01,24.29,188.9,85.1,72.2,5.6,10.7,mixed_forest,NONE,95.3
AVL-DER,2022-11-01,24.67,186.1,81.0,66.3,12.1,5.8,mixed_forest,NONE,98.2
AVL-DER,2022-12-01,25.11,155.8,79.5,64.7,4.2,8.8,mixed_forest,NONE,96.7
AVL-DER,2023-01-01,27.19,135.1,74.8,66.9,13.5,3.0,mixed_forest,NONE,98.1
AVL-DER,2023-02-01,28.49,78.1,70.0,67.4,0.0,10.0,mixed_forest,NONE,97.0
AVL-DER,2023-03-01,29.0,38.0,66.1,66.4,5.9,14.0,mixed_forest,NONE,91.0
AVL-DER,2023-04-01,28.5,76.5,68.2,69.7,11.5,17.4,mixed_forest,NONE,96.3
AVL-DER,2023-05-01,29.71,105.3,73.7,64.5,6.8,12.3,mixed_forest,NONE,99.2
AVL-DER,2023-06-01,27.29,142.3,75.6,71.2,11.1,1.6,mixed_forest,NONE,100.0
AVL-DER,2023-07-01,27.24,224.2,79.2,78.5,15.0,13.9,mixed_forest,NONE,93.2
AVL-DER,2023-08-01,24.99,239.9,84.7,77.0,5.2,2.1,mixed_forest,NONE,92.3
AVL-DER,2023-09-01,25.16,225.6,82.4,77.5,15.6,25.7,mixed_forest,NONE,98.7
AVL-DER,2023-10-01,25.61,230.1,81.3,67.3,7.2,11.2,mixed_forest,NONE,98.3
AVL-DER,2023-11-01,25.45,184.7,81.0,74.9,0.9,12.2,mixed_forest,NONE,98.6
AVL-DER,2023-12-01,25.81,128.7,79.3,65.9,14.8,8.85,mixed_forest,NONE,94.0
AVL-DER,2024-01-01,27.81,125.6,76.3,66.4,12.9,5.5,mixed_forest,NONE,90.6
AVL-DER,2024-02-01,28.06,41.8,67.0,62.3,9.3,14.5,mixed_forest,NONE,100.0
AVL-DER,2024-03-01,29.19,92.9,65.7,65.3,12.1,23.3,mixed_forest,NONE,96.0
AVL-DER,2024-04-01,29.88,70.8,69.9,58.4,6.9,10.3,mixed_forest,NONE,92.7
AVL-DER,2024-05-01,29.21,126.8,68.6,68.1,25.9,15.6,mixed_forest,NONE,98.6
AVL-DER,2024-06-01,28.61,183.2,70.4,69.9,2.0,7.6,mixed_forest,NONE,98.1
AVL-DER,2024-07-01,27.75,225.8,79.5,76.0,19.8,20.5,mixed_forest,NONE,97.6
AVL-DER,2024-08-01,26.39,245.7,76.1,76.2,6.6,13.3,mixed_forest,NONE,94.8
AVL-DER,2024-09-01,25.62,249.5,87.0,78.3,9.7,13.9,mixed_forest,NONE,96.1
AVL-DER,2024-10-01,25.59,243.9,79.8,71.5,6.9,18.8,mixed_forest,NONE,100.0
AVL-DER,2024-11-01,26.14,208.8,78.9,61.4,15.1,17.1,mixed_forest,NONE,94.7
AVL-DER,2024-12-01,26.36,175.7,75.4,73.7,1.8,20.0,mixed_forest,NONE,96.4
AVL-DER,2025-01-01,28.32,100.0,75.9,69.5,7.6,19.1,mixed_forest,NONE,96.5
AVL-DER,2025-02-01,27.64,80.9,72.3,61.2,4.1,13.9,mixed_forest,NONE,97.9
AVL-DER,2025-03-01,28.1,102.1,60.0,64.0,6.3,11.0,mixed_forest,NONE,97.5
AVL-DER,2025-04-01,28.72,75.8,68.2,69.2,14.2,11.7,mixed_forest,NONE,98.9
AVL-DER,2025-05-01,28.75,128.2,74.1,67.0,4.1,9.3,mixed_forest,NONE,96.2
AVL-DER,2025-06-01,28.08,133.1,81.3,68.6,13.8,8.4,mixed_forest,NONE,97.7
AVL-ECJ,2019-01-01,27.24,82.9,76.4,70.9,36.1,40.5,durian_orchard,NONE,100.0
AVL-ECJ,2019-02-01,27.85,93.8,65.6,62.1,34.9,41.6,durian_orchard,NONE,95.5
AVL-ECJ,2019-03-01,27.32,69.6,67.4,62.5,25.1,43.1,durian_orchard,NONE,96.9
AVL-ECJ,2019-04-01,28.13,77.0,69.4,72.2,38.4,37.6,durian_orchard,NONE,96.6
AVL-ECJ,2019-05-01,28.49,110.0,71.9,60.6,27.4,47.2,durian_orchard,NONE,97.6
AVL-ECJ,2019-06-01,28.23,184.0,72.1,72.2,38.2,36.8,durian_orchard,NONE,93.4
AVL-ECJ,2019-07-01,27.02,200.0,75.7,76.4,42.0,47.4,durian_orchard,NONE,92.6
AVL-ECJ,2019-08-01,26.18,220.8,81.9,80.0,30.0,53.8,durian_orchard,NONE,100.0
AVL-ECJ,2019-09-01,25.37,213.3,83.6,85.0,32.6,39.2,durian_orchard,NONE,91.6
AVL-ECJ,2019-10-01,25.0,232.5,82.0,72.1,30.0,49.6,durian_orchard,NONE,98.5
AVL-ECJ,2019-11-01,25.36,210.5,78.1,72.9,22.3,37.9,durian_orchard,NONE,93.8
AVL-ECJ,2019-12-01,26.2,164.7,79.8,71.1,42.7,40.7,durian_orchard,NONE,95.8
AVL-ECJ,2020-01-01,25.84,92.3,73.0,61.8,37.0,33.5,durian_orchard,NONE,98.4
AVL-ECJ,2020-02-01,27.79,57.1,71.7,67.7,28.7,41.7,durian_orchard,NONE,95.1
AVL-ECJ,2020-03-01,27.27,70.8,72.6,62.6,25.5,40.2,durian_orchard,NONE,96.0
AVL-ECJ,2020-04-01,28.17,106.5,68.4,72.4,30.2,48.3,durian_orchard,NONE,93.4
AVL-ECJ,2020-05-01,27.7,70.5,71.9,69.4,40.6,40.6,durian_orchard,NONE,95.2
AVL-ECJ,2020-06-01,27.06,122.0,72.7,75.7,29.2,41.8,durian_orchard,NONE,98.3
AVL-ECJ,2020-07-01,27.34,219.2,81.7,74.2,22.6,51.5,durian_orchard,NONE,97.3
AVL-ECJ,2020-08-01,26.2,224.3,84.2,80.2,32.3,42.1,durian_orchard,NONE,95.0
AVL-ECJ,2020-09-01,25.05,279.4,89.4,76.6,38.7,39.7,durian_orchard,NONE,88.7
AVL-ECJ,2020-10-01,25.23,200.3,83.5,76.2,28.3,43.3,durian_orchard,NONE,94.7
AVL-ECJ,2020-11-01,25.46,202.7,82.3,76.2,24.7,45.4,durian_orchard,NONE,97.4
AVL-ECJ,2020-12-01,26.87,216.8,76.9,75.8,32.0,38.1,durian_orchard,NONE,99.7
AVL-ECJ,2021-01-01,27.28,133.3,72.5,65.6,34.2,46.4,durian_orchard,NONE,99.6
AVL-ECJ,2021-02-01,27.62,107.8,69.8,65.2,32.1,36.4,durian_orchard,NONE,96.9
AVL-ECJ,2021-03-01,27.96,83.8,64.4,64.7,27.7,54.7,durian_orchard,NONE,94.0
AVL-ECJ,2021-04-01,27.94,76.9,65.1,70.1,24.1,42.9,durian_orchard,NONE,91.2
AVL-ECJ,2021-05-01,28.75,107.5,68.1,67.0,30.1,44.2,durian_orchard,NONE,97.1
AVL-ECJ,2021-06-01,26.91,170.3,75.5,74.7,33.4,40.1,durian_orchard,NONE,91.1
AVL-ECJ,2021-07-01,26.5,214.6,81.4,71.2,43.5,37.2,durian_orchard,NONE,98.3
AVL-ECJ,2021-08-01,26.13,230.8,81.8,74.5,32.7,37.9,durian_orchard,NONE,96.1
AVL-ECJ,2021-09-01,24.9,247.7,86.9,87.6,34.5,37.0,durian_orchard,NONE,92.9
AVL-ECJ,2021-10-01,24.72,208.2,78.4,77.8,27.5,50.2,durian_orchard,NONE,89.3
AVL-ECJ,2021-11-01,25.08,254.9,84.6,72.4,34.4,29.3,durian_orchard,NONE,97.2
AVL-ECJ,2021-12-01,25.87,125.9,77.3,72.7,35.3,34.7,durian_orchard,NONE,95.8
AVL-ECJ,2022-01-01,26.73,85.9,70.6,66.6,33.8,49.9,durian_orchard,NONE,99.4
AVL-ECJ,2022-02-01,27.53,57.5,67.9,70.4,30.7,58.1,durian_orchard,NONE,95.6
AVL-ECJ,2022-03-01,28.46,41.2,66.7,71.5,35.0,40.1,durian_orchard,NONE,92.0
AVL-ECJ,2022-04-01,28.15,100.0,72.6,67.9,25.6,46.0,durian_orchard,NONE,100.0
AVL-ECJ,2022-05-01,27.59,83.9,73.7,66.7,35.4,37.2,durian_orchard,NONE,96.0
AVL-ECJ,2022-06-01,26.68,148.6,76.5,71.0,26.0,35.5,durian_orchard,NONE,92.6
AVL-ECJ,2022-07-01,26.42,217.2,75.8,76.1,42.7,47.5,durian_orchard,NONE,92.8
AVL-ECJ,2022-08-01,26.29,272.4,87.3,75.1,39.8,40.3,durian_orchard,NONE,97.8
AVL-ECJ,2022-09-01,24.98,275.2,82.5,77.6,29.0,36.8,durian_orchard,HEAVY_RAIN,95.9
AVL-ECJ,2022-10-01,24.03,212.9,85.0,78.8,36.2,30.2,durian_orchard,NONE,95.0
AVL-ECJ,2022-11-01,25.1,213.1,79.6,75.1,26.8,41.5,durian_orchard,NONE,97.8
AVL-ECJ,2022-12-01,26.15,139.4,79.7,65.8,20.8,37.3,durian_orchard,NONE,94.1
AVL-ECJ,2023-01-01,26.77,116.7,69.8,69.8,34.1,36.9,durian_orchard,NONE,97.7
AVL-ECJ,2023-02-01,27.37,77.2,68.8,64.5,25.5,61.4,durian_orchard,NONE,95.1
AVL-ECJ,2023-03-01,26.99,79.9,73.9,63.6,26.8,50.2,durian_orchard,NONE,97.8
AVL-ECJ,2023-04-01,29.01,58.4,75.2,69.9,34.2,37.5,durian_orchard,NONE,94.7
AVL-ECJ,2023-05-01,28.17,152.0,70.5,71.0,30.2,31.7,durian_orchard,NONE,97.8
AVL-ECJ,2023-06-01,28.54,168.2,77.2,64.8,38.3,25.6,durian_orchard,NONE,95.7
AVL-ECJ,2023-07-01,26.83,193.8,78.1,75.8,40.0,43.9,durian_orchard,NONE,96.7
AVL-ECJ,2023-08-01,25.14,201.0,89.6,76.0,26.8,40.6,durian_orchard,NONE,96.8
AVL-ECJ,2023-09-01,25.28,280.0,81.5,74.6,34.8,40.9,durian_orchard,NONE,94.7
AVL-ECJ,2023-10-01,24.54,280.4,84.0,75.8,33.6,38.7,durian_orchard,NONE,95.3
AVL-ECJ,2023-11-01,24.55,213.0,83.5,70.1,25.6,30.5,durian_orchard,NONE,100.0
AVL-ECJ,2023-12-01,26.16,134.2,75.9,66.7,40.8,41.2,durian_orchard,NONE,100.0
AVL-ECJ,2024-01-01,25.72,117.5,70.6,68.9,38.8,33.1,durian_orchard,NONE,96.8
AVL-ECJ,2024-02-01,27.73,35.8,68.5,61.0,34.3,42.8,durian_orchard,NONE,95.7
AVL-ECJ,2024-03-01,28.2,69.9,62.4,68.1,34.6,39.2,durian_orchard,NONE,94.1
AVL-ECJ,2024-04-01,28.26,48.2,70.6,60.8,39.0,34.4,durian_orchard,NONE,95.4
AVL-ECJ,2024-05-01,27.97,177.5,75.9,69.4,41.9,45.0,durian_orchard,NONE,97.8
AVL-ECJ,2024-06-01,27.28,170.9,70.5,71.5,31.1,33.2,durian_orchard,NONE,92.5
AVL-ECJ,2024-07-01,27.44,182.3,80.4,71.8,30.4,29.2,durian_orchard,NONE,97.4
AVL-ECJ,2024-08-01,25.9,222.0,80.3,82.5,29.2,42.0,durian_orchard,NONE,96.1
AVL-ECJ,2024-09-01,25.45,247.7,90.3,81.5,31.7,41.8,durian_orchard,NONE,95.0
AVL-ECJ,2024-10-01,25.65,233.5,86.2,77.2,41.2,39.6,durian_orchard,NONE,93.5
AVL-ECJ,2024-11-01,24.57,202.4,84.7,69.5,41.7,31.6,durian_orchard,NONE,100.0
AVL-ECJ,2024-12-01,26.03,121.6,73.9,66.8,18.6,54.1,durian_orchard,NONE,92.6
AVL-ECJ,2025-01-01,27.1,121.8,70.8,73.3,25.1,45.2,durian_orchard,NONE,93.3
AVL-ECJ,2025-02-01,27.25,47.0,73.3,71.9,18.4,29.2,durian_orchard,NONE,100.0
AVL-ECJ,2025-03-01,28.87,63.7,67.8,69.2,39.3,44.0,durian_orchard,NONE,93.8
AVL-ECJ,2025-04-01,29.36,81.4,65.8,61.9,38.6,40.0,durian_orchard,NONE,92.2
AVL-ECJ,2025-05-01,28.1,67.8,75.5,71.5,46.6,38.4,durian_orchard,NONE,96.7
AVL-ECJ,2025-06-01,29.0,135.8,77.4,72.1,36.5,53.1,durian_orchard,NONE,98.3
AVL-FNM,2019-01-01,27.1,147.6,71.3,54.7,10.6,15.2,research_site,NONE,94.0
AVL-FNM,2019-02-01,28.2,73.3,69.3,48.3,38.9,5.9,research_site,NONE,97.4
AVL-FNM,2019-03-01,28.44,96.7,68.0,44.3,27.4,9.2,research_site,NONE,96.9
AVL-FNM,2019-04-01,29.17,96.5,72.2,35.7,32.4,9.1,research_site,NONE,92.6
AVL-FNM,2019-05-01,28.72,120.1,76.8,48.4,18.2,18.4,research_site,NONE,95.6
AVL-FNM,2019-06-01,27.4,96.4,77.4,54.3,16.4,21.7,research_site,NONE,99.3
AVL-FNM,2019-07-01,27.15,221.8,80.7,56.7,22.8,22.3,research_site,NONE,95.0
AVL-FNM,2019-08-01,26.07,262.2,80.2,56.7,25.3,19.2,research_site,NONE,94.2
AVL-FNM,2019-09-01,25.83,284.7,85.1,59.4,18.1,23.4,research_site,NONE,96.3
AVL-FNM,2019-10-01,26.02,253.8,85.0,66.3,21.0,14.1,research_site,NONE,96.9
AVL-FNM,2019-11-01,26.36,199.6,83.1,59.0,16.4,19.2,research_site,NONE,91.8
AVL-FNM,2019-12-01,26.71,188.0,75.7,49.8,39.7,0.0,research_site,NONE,93.4
AVL-FNM,2020-01-01,26.96,153.6,76.5,52.2,32.6,11.3,research_site,NONE,97.9
AVL-FNM,2020-02-01,28.22,80.5,67.0,46.5,28.9,12.6,research_site,NONE,98.8
AVL-FNM,2020-03-01,28.72,67.1,68.6,48.3,18.3,15.2,research_site,NONE,98.2
AVL-FNM,2020-04-01,28.65,135.1,67.8,47.0,25.1,10.3,research_site,NONE,98.1
AVL-FNM,2020-05-01,29.03,99.5,72.7,46.5,22.8,22.8,research_site,NONE,96.8
AVL-FNM,2020-06-01,29.77,171.0,74.5,58.9,11.7,18.8,research_site,NONE,97.2
AVL-FNM,2020-07-01,28.09,205.8,80.5,52.4,23.4,20.6,research_site,NONE,99.4
AVL-FNM,2020-08-01,27.32,271.9,82.8,63.6,22.4,13.7,research_site,NONE,95.7
AVL-FNM,2020-09-01,25.69,268.9,86.2,61.1,8.1,14.1,research_site,NONE,94.7
AVL-FNM,2020-10-01,25.56,269.9,83.0,63.6,24.1,5.2,research_site,NONE,100.0
AVL-FNM,2020-11-01,26.02,217.0,80.3,50.1,22.3,9.8,research_site,NONE,91.6
AVL-FNM,2020-12-01,26.02,138.9,72.8,58.8,10.4,28.4,research_site,NONE,96.8
AVL-FNM,2021-01-01,26.48,123.3,70.6,44.8,26.7,15.4,research_site,NONE,98.7
AVL-FNM,2021-02-01,28.3,83.2,67.0,48.8,23.9,12.6,research_site,NONE,95.8
AVL-FNM,2021-03-01,29.28,124.0,65.5,44.3,15.8,20.9,research_site,NONE,98.3
AVL-FNM,2021-04-01,29.63,76.3,69.8,38.5,9.5,14.8,research_site,NONE,97.6
AVL-FNM,2021-05-01,29.24,70.2,73.7,43.3,18.2,11.1,research_site,NONE,94.1
AVL-FNM,2021-06-01,28.53,163.4,80.9,48.4,19.1,23.7,research_site,NONE,97.3
AVL-FNM,2021-07-01,27.23,224.1,79.4,59.9,21.2,15.4,research_site,NONE,98.4
AVL-FNM,2021-08-01,26.06,258.6,83.7,68.2,19.5,19.2,research_site,NONE,97.4
AVL-FNM,2021-09-01,26.06,312.2,89.6,63.0,25.2,18.4,research_site,NONE,100.0
AVL-FNM,2021-10-01,27.14,247.5,90.3,60.4,14.0,0.0,research_site,NONE,98.0
AVL-FNM,2021-11-01,26.29,291.6,82.6,63.0,29.0,15.4,research_site,NONE,92.9
AVL-FNM,2021-12-01,25.2,164.9,74.4,62.6,15.8,7.8,research_site,NONE,87.8
AVL-FNM,2022-01-01,27.52,92.2,73.7,52.7,29.8,9.7,research_site,NONE,96.8
AVL-FNM,2022-02-01,28.71,57.9,67.9,44.0,29.1,8.2,research_site,NONE,86.3
AVL-FNM,2022-03-01,28.89,62.4,70.0,55.0,32.2,29.6,research_site,NONE,99.0
AVL-FNM,2022-04-01,29.3,109.1,67.4,46.6,21.8,13.5,research_site,NONE,96.7
AVL-FNM,2022-05-01,29.23,118.2,74.4,48.1,31.1,13.8,research_site,NONE,95.2
AVL-FNM,2022-06-01,28.75,151.5,77.6,48.6,17.4,13.3,research_site,NONE,93.4
AVL-FNM,2022-07-01,27.79,195.0,82.1,57.9,24.7,9.4,research_site,NONE,96.6
AVL-FNM,2022-08-01,26.96,276.5,82.7,58.9,25.2,0.0,research_site,HEAVY_RAIN,91.5
AVL-FNM,2022-09-01,26.74,243.3,83.6,60.7,25.8,17.3,research_site,NONE,99.3
AVL-FNM,2022-10-01,24.76,256.9,82.1,62.1,20.7,15.4,research_site,NONE,99.3
AVL-FNM,2022-11-01,26.77,214.9,79.7,61.7,15.0,11.3,research_site,NONE,97.1
AVL-FNM,2022-12-01,26.91,153.1,75.9,60.7,14.6,11.8,research_site,NONE,98.8
AVL-FNM,2023-01-01,27.44,118.2,74.3,51.2,24.1,10.4,research_site,NONE,98.1
AVL-FNM,2023-02-01,28.14,75.9,66.0,48.6,17.6,11.4,research_site,NONE,97.7
AVL-FNM,2023-03-01,29.36,55.7,68.2,53.3,22.9,10.7,research_site,NONE,100.0
AVL-FNM,2023-04-01,29.25,36.8,71.2,51.4,24.0,22.1,research_site,NONE,92.3
AVL-FNM,2023-05-01,29.21,129.1,68.8,52.0,18.0,8.3,research_site,NONE,96.3
AVL-FNM,2023-06-01,27.59,163.6,75.0,56.2,21.3,11.1,research_site,NONE,99.5
AVL-FNM,2023-07-01,27.58,238.1,78.8,54.1,22.0,3.4,research_site,NONE,97.0
